FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|CENSUS_CODE|CENSUS_CLASS_CODE|GSA_CODE|OPM_CODE|STATE_NUMERIC|STATE_ALPHA|COUNTY_SEQUENCE|COUNTY_NUMERIC|COUNTY_NAME|PRIMARY_LATITUDE|PRIMARY_LONGITUDE|DATE_CREATED|DATE_EDITED
1390347|Chalan Kanoa|Populated Place|11800|U5|||69|MP|1|110|Saipan|15.1455556|145.6991667|01/01/2000|04/21/2008
1390407|Garapan|Populated Place|17700|U5|||69|MP|1|110|Saipan|15.2069444|145.715|01/01/2000|04/21/2008
1390505|Marasu|Populated Place|22420|U6|||69|MP|1|085|Northern Islands|18.1611111|145.7708333|01/01/2000|
1390540|Oleai|Populated Place|23880|U6|||69|MP|1|110|Saipan|15.1616667|145.71|01/01/2000|
1390588|San Antonio|Populated Place|41300|U5|||69|MP|1|110|Saipan|15.1325|145.6936111|01/01/2000|04/21/2008
1390589|San Jose|Populated Place|47210|U5|||69|MP|1|120|Tinian|14.9694444|145.6227778|01/01/2000|04/21/2008
1390590|San Jose|Populated Place|47200|U5|||69|MP|1|110|Saipan|15.1666667|145.7088889|01/01/2000|04/21/2008
1390591|San Roque|Populated Place|53100|U5|||69|MP|1|110|Saipan|15.2469444|145.7727778|01/01/2000|04/21/2008
1390601|Shomushon|Populated Place|62930|U6|||69|MP|1|085|Northern Islands|18.1277778|145.7669444|01/01/2000|
1390603|Songsong|Populated Place|64900|U5|||69|MP|1|100|Rota|14.1397222|145.1411111|01/01/2000|04/21/2008
1390625|Tanapag|Populated Place|76700|U5|||69|MP|1|110|Saipan|15.2411111|145.7525|01/01/2000|04/21/2008
1867672|Capital Hill|Populated Place|05900|U5|||69|MP|1|110|Saipan|15.2|145.7519444|05/15/2000|04/21/2008
1867674|Gualo Rai|Populated Place|17900|U5|||69|MP|1|110|Saipan|15.1908333|145.7225|05/15/2000|04/21/2008
1867675|Kagman|Populated Place|19500|U5|||69|MP|1|110|Saipan|15.1666667|145.7786111|05/15/2000|04/21/2008
1867676|Koblerville|Populated Place|19600|U5|||69|MP|1|110|Saipan|15.1205556|145.7063889|05/15/2000|04/21/2008
1867677|Navy Hill|Populated Place|22650|U5|||69|MP|1|110|Saipan|15.2094444|145.7336111|05/15/2000|04/21/2008
